Gaal, 177
negen, 114
spoor, 114
kiezen, 114
gegaan, 114
Ronaldo, 127
pandemie, 114
verkopen, 114
vertellen, 114
bijzondere, 114
verkiezingen, 114
reis, 141
viel, 113
meteen, 113
Parijs, 126
Spears, 113
risico, 113
besluit, 113
ontdekt, 113
diep, 112
Hugo, 127
enorm, 112
dezelfde, 112
productie, 112
misschien, 112
dinsdagavond, 112
rug, 111
Paul, 111
jouw, 111
neer, 124
mooi, 111
rood, 111
VROUW, 111
jarig, 111
Qatar, 127
coach, 111
Baudet, 111
precies, 111
Meiland, 111
demissionair, 111
FNV, 139
oog, 110
liep, 110
Henk, 110
rode, 110
Voice, 110
lager, 110
volle, 110
Grand, 110
Vanaf, 110
Aantal, 123
gouden, 110
succes, 110
Pieter, 110
energie, 173
verloor, 110
kantoor, 110
Verenigd, 110
optreden, 123
supermarkt, 110
belangrijke, 110
mini, 169
slaan, 109
zicht, 109
welke, 109
streep, 122
veilig, 109
geheim, 109
Frenkie, 122
misbruik, 122
regering, 109
betrokken, 109
vertrouwen, 122
uiteindelijk, 109
niks, 108
gang, 108
aldus, 108
gingen, 108
betaalt, 121
Vandaag, 191
waarvan, 108
geslagen, 108
opgelopen, 108
nauwelijks, 108
won, 107
Huis, 107
Toen, 107
erop, 107
Haar, 107
West, 119
geval, 107
Derksen, 136
experts, 107
anderen, 107
aangifte, 107
gebruiken, 119
Zandvoort, 119
buitenland, 107
wereldwijd, 107
kant, 118
koop, 118
Marco, 106
drama, 106
video, 106
Gerwen, 106
Britten, 118
minuten, 106
Mathieu, 106
kampioen, 106
tips, 167
ziek, 117
begon, 105
poging, 105
omlaag, 117
bouwen, 105
graden, 148
lijken, 105
leggen, 117
mogelijke, 105
scheiding, 105
reizigers, 131
Commissie, 105
Tata, 104
maak, 116
Jumbo, 116
klein, 104
niveau, 116
prikken, 104
coureur, 104
voordat, 104
formatie, 104
ontvangen, 104
Koninkrijk, 104
Oekraïense, 185
overwinning, 104
nou, 103
lag, 103
Real, 115
grond, 103
storm, 103
kruis, 143
tafel, 103
tijden, 115
besmet, 103
fraude, 103
spreekt, 103
stappen, 103
gegeven, 103
terugkeer, 103
opgenomen, 103
Alexander, 103
Oostenrijk, 115
vaccineren, 103
bed, 115
Tot, 102
Dode, 142
Hoge, 114
Vier, 114
Frans, 102
serie, 102
David, 102
Steeds, 102
Koning, 102
Omtzigt, 102
plekken, 102
uitbraak, 102
gewonden, 158
Limburgse, 102
mishandeling, 102
Raad, 101
fout, 101
bent, 113
punt, 101
haven, 101
Oproep, 113
ineens, 101
speler, 101
bedrag, 101
onlangs, 101
Amerika, 101
normaal, 101
Voormalig, 101
verplicht, 101
verwachten, 101
bijvoorbeeld, 101
woordvoerder, 113
ACM, 112
vele, 112
Novak, 100
model, 100
buurt, 100
wonen, 100
debat, 100
Kwestie, 100
sommige, 100
beginnen, 100
stijgende, 125
wij, 111
dorp, 99
biedt, 99
krant, 99
steden, 99
akkoord, 138
variant, 99
justitie, 99
verjaardag, 99
uitspraken, 99
maandagavond, 99
wél, 98
zakt, 98
stil, 98
gered, 98
kerst, 98
Zwolle, 110
United, 175
dertig, 98
Turkse, 98
ouderen, 98
woorden, 98
operatie, 98
miljarden, 98
bijzonder, 98
gemiddelde, 98
app, 97
Jos, 97
ster, 97
geel, 108
Nadat, 97
avond, 97
echte, 97
trein, 108
Roger, 97
leiden, 97
kindje, 97
vondst, 97
bericht, 97
getrouwd, 97
Wel, 96
voet, 96
Zeker, 96
keren, 96
kwart, 107
zoontje, 96
augustus, 190
gevraagd, 96
woningmarkt, 96
gearresteerd, 96
autoriteiten, 96
F1, 106
Lil, 95
Marc, 95
Zaken, 95
Gordon, 95
Peking, 95
tranen, 95
